epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,1347.84,0.355,0.40581,0.87039,0.97483,0.95256,0.97544,0.95414,0.21514,0.25871,0.79087,0.000889687,0.000889687,0.000889687
67,1366.7,0.35601,0.40158,0.87088,0.97717,0.95249,0.97607,0.95414,0.21584,0.25753,0.79131,0.000886404,0.000886404,0.000886404
68,1385.54,0.35008,0.40155,0.86923,0.9807,0.94746,0.97612,0.95451,0.21466,0.25246,0.79026,0.000883079,0.000883079,0.000883079
69,1404.32,0.35112,0.39856,0.8698,0.97759,0.95131,0.97653,0.95462,0.21365,0.25304,0.78965,0.000879713,0.000879713,0.000879713
70,1423.19,0.35183,0.39667,0.86949,0.97749,0.95222,0.97601,0.95406,0.2135,0.25409,0.78976,0.000876305,0.000876305,0.000876305
71,1442.09,0.35189,0.39549,0.86956,0.97702,0.95283,0.97615,0.95473,0.21263,0.25476,0.7898,0.000872857,0.000872857,0.000872857
72,1460.96,0.35192,0.39516,0.86929,0.97432,0.95368,0.9762,0.95416,0.2129,0.2531,0.78972,0.000869368,0.000869368,0.000869368
73,1479.86,0.34988,0.39407,0.86911,0.97803,0.95064,0.97632,0.95434,0.21415,0.25168,0.78973,0.000865839,0.000865839,0.000865839
74,1499.48,0.35059,0.3955,0.87021,0.97391,0.95599,0.97588,0.95454,0.21296,0.25532,0.7893,0.000862271,0.000862271,0.000862271
75,1518.89,0.3476,0.38854,0.86967,0.97309,0.95657,0.97622,0.95459,0.21252,0.25299,0.78926,0.000858664,0.000858664,0.000858664
76,1537.82,0.34906,0.3882,0.86851,0.97713,0.94888,0.97642,0.95458,0.21217,0.25417,0.78886,0.000855018,0.000855018,0.000855018
77,1556.68,0.34755,0.38601,0.86924,0.9826,0.94997,0.97706,0.95491,0.21117,0.24919,0.78857,0.000851333,0.000851333,0.000851333
78,1575.54,0.34495,0.38466,0.86776,0.97427,0.95703,0.9769,0.95547,0.21123,0.24965,0.78861,0.000847611,0.000847611,0.000847611
79,1594.36,0.34707,0.39002,0.86984,0.9745,0.95296,0.97658,0.95455,0.2108,0.24908,0.78828,0.000843851,0.000843851,0.000843851
80,1613.32,0.34466,0.38517,0.86783,0.97766,0.9531,0.97648,0.95428,0.20982,0.24706,0.78814,0.000840054,0.000840054,0.000840054
81,1632.11,0.34573,0.38635,0.86986,0.97278,0.95297,0.97654,0.95548,0.20994,0.2494,0.78844,0.00083622,0.00083622,0.00083622
82,1651.14,0.34227,0.38443,0.86864,0.97946,0.94865,0.97676,0.95621,0.20802,0.24599,0.78803,0.000832349,0.000832349,0.000832349
83,1669.96,0.34402,0.38192,0.86759,0.97899,0.94888,0.97725,0.9553,0.20739,0.24489,0.78773,0.000828443,0.000828443,0.000828443
84,1688.81,0.34223,0.38129,0.86888,0.98096,0.94878,0.97752,0.95684,0.20672,0.24424,0.78728,0.000824502,0.000824502,0.000824502
85,1707.8,0.34332,0.37772,0.86858,0.97903,0.94829,0.97699,0.9571,0.2061,0.24584,0.7869,0.000820525,0.000820525,0.000820525
86,1726.64,0.34426,0.37952,0.86925,0.97396,0.95352,0.97681,0.95586,0.20601,0.24469,0.7863,0.000816514,0.000816514,0.000816514
87,1745.6,0.34377,0.37679,0.86591,0.9799,0.94966,0.97693,0.95631,0.20506,0.24299,0.78618,0.000812468,0.000812468,0.000812468
88,1764.81,0.33998,0.37536,0.86592,0.98191,0.94878,0.97678,0.95697,0.20511,0.24261,0.78634,0.000808389,0.000808389,0.000808389
89,1784.04,0.34207,0.37423,0.86825,0.98059,0.95082,0.97693,0.95716,0.20487,0.24216,0.78615,0.000804277,0.000804277,0.000804277
90,1802.92,0.3432,0.37377,0.86925,0.98148,0.95162,0.97695,0.95696,0.20458,0.24117,0.78592,0.000800131,0.000800131,0.000800131
91,1821.87,0.34001,0.3724,0.86599,0.98265,0.95186,0.97686,0.95704,0.20401,0.24093,0.78586,0.000795954,0.000795954,0.000795954
92,1840.69,0.34311,0.37329,0.868,0.98358,0.9517,0.97697,0.95715,0.20355,0.2396,0.78561,0.000791744,0.000791744,0.000791744
93,1859.59,0.3365,0.36702,0.86447,0.98427,0.95116,0.9768,0.95685,0.20305,0.23924,0.78552,0.000787503,0.000787503,0.000787503
94,1878.54,0.33918,0.37044,0.86679,0.97971,0.95456,0.97669,0.95732,0.20229,0.2389,0.78562,0.000783231,0.000783231,0.000783231
95,1897.45,0.33785,0.36869,0.86515,0.9788,0.95675,0.97672,0.95794,0.20229,0.23893,0.78583,0.000778929,0.000778929,0.000778929
96,1916.28,0.33868,0.36857,0.86695,0.97816,0.95868,0.97698,0.95777,0.2024,0.23797,0.78581,0.000774596,0.000774596,0.000774596
97,1935.25,0.33712,0.36652,0.86669,0.97834,0.95706,0.97704,0.95831,0.20218,0.23668,0.78591,0.000770234,0.000770234,0.000770234
98,1954.2,0.33512,0.36222,0.86493,0.97652,0.95927,0.97731,0.95859,0.20259,0.23644,0.78598,0.000765843,0.000765843,0.000765843
99,1973,0.33284,0.35929,0.86366,0.97688,0.96009,0.97736,0.95819,0.20269,0.23613,0.786,0.000761423,0.000761423,0.000761423
100,1991.89,0.33802,0.36249,0.86597,0.97654,0.96003,0.97745,0.95853,0.20178,0.23507,0.78566,0.000756976,0.000756976,0.000756976
101,2010.68,0.33344,0.36045,0.86391,0.97682,0.9599,0.9774,0.95873,0.20115,0.23408,0.7855,0.0007525,0.0007525,0.0007525
102,2029.51,0.33422,0.35942,0.8646,0.97676,0.96032,0.97751,0.95863,0.20089,0.23319,0.78537,0.000747997,0.000747997,0.000747997
103,2048.52,0.3349,0.36181,0.8655,0.97761,0.96088,0.97727,0.95842,0.20077,0.23304,0.78534,0.000743468,0.000743468,0.000743468
104,2067.29,0.33307,0.35717,0.86415,0.97783,0.9615,0.97739,0.95897,0.20083,0.23244,0.78539,0.000738913,0.000738913,0.000738913
105,2086.03,0.33399,0.35906,0.86394,0.97873,0.96096,0.97762,0.95871,0.2004,0.23165,0.78528,0.000734332,0.000734332,0.000734332
106,2104.87,0.33017,0.3572,0.86266,0.97907,0.96074,0.97759,0.95912,0.20009,0.23148,0.7852,0.000729725,0.000729725,0.000729725
107,2123.66,0.33186,0.35372,0.86431,0.98109,0.95919,0.97772,0.95878,0.19986,0.23102,0.78513,0.000725094,0.000725094,0.000725094
108,2142.39,0.33136,0.35467,0.86496,0.98161,0.95833,0.97775,0.95892,0.1995,0.23077,0.78504,0.000720439,0.000720439,0.000720439
109,2161.26,0.33621,0.35776,0.86641,0.98151,0.95806,0.97773,0.95859,0.19947,0.23025,0.78506,0.000715761,0.000715761,0.000715761
110,2180.07,0.3312,0.3506,0.86384,0.98193,0.95863,0.97766,0.9587,0.19967,0.23024,0.78521,0.000711059,0.000711059,0.000711059
111,2198.81,0.33127,0.35612,0.86458,0.98273,0.95807,0.9777,0.95888,0.19976,0.22979,0.78526,0.000706335,0.000706335,0.000706335
112,2218.04,0.3277,0.35222,0.86249,0.98294,0.95802,0.97768,0.95881,0.19983,0.22983,0.78522,0.000701588,0.000701588,0.000701588
113,2237.18,0.33044,0.35127,0.86367,0.983,0.95812,0.97765,0.95872,0.19975,0.22998,0.78512,0.00069682,0.00069682,0.00069682
114,2256.32,0.3293,0.34803,0.86244,0.98337,0.95727,0.97758,0.9591,0.19944,0.22964,0.78502,0.000692031,0.000692031,0.000692031
115,2275.47,0.32633,0.34783,0.86277,0.98261,0.95736,0.9775,0.95905,0.1991,0.22936,0.78488,0.000687222,0.000687222,0.000687222
116,2294.45,0.32858,0.34794,0.86046,0.98225,0.95781,0.97751,0.95906,0.19902,0.22953,0.78482,0.000682392,0.000682392,0.000682392
117,2313.22,0.32538,0.34835,0.86515,0.98143,0.95743,0.97764,0.95937,0.19877,0.22942,0.78476,0.000677543,0.000677543,0.000677543
118,2332.13,0.32793,0.34577,0.86272,0.98185,0.95666,0.97765,0.95942,0.19868,0.22946,0.78478,0.000672675,0.000672675,0.000672675
119,2350.84,0.3285,0.35035,0.86364,0.98327,0.95616,0.97769,0.9596,0.19823,0.22896,0.78462,0.000667789,0.000667789,0.000667789
120,2369.62,0.32367,0.34509,0.86338,0.9834,0.95575,0.97767,0.95978,0.19797,0.22889,0.78452,0.000662885,0.000662885,0.000662885
121,2388.59,0.32674,0.34779,0.8637,0.98324,0.95514,0.97763,0.95939,0.19786,0.22919,0.78451,0.000657963,0.000657963,0.000657963
122,2407.3,0.324,0.34501,0.86176,0.98059,0.95848,0.97763,0.95955,0.19759,0.22883,0.78445,0.000653025,0.000653025,0.000653025
123,2426.03,0.32357,0.34253,0.86201,0.98011,0.95877,0.97762,0.95972,0.19762,0.22878,0.78436,0.000648071,0.000648071,0.000648071
124,2444.95,0.32418,0.34333,0.8614,0.97971,0.95941,0.9777,0.95972,0.19745,0.22851,0.78432,0.000643101,0.000643101,0.000643101
125,2463.97,0.32516,0.33926,0.86144,0.98015,0.95913,0.97768,0.95987,0.19754,0.2285,0.78437,0.000638115,0.000638115,0.000638115
126,2482.91,0.32309,0.33764,0.86168,0.98063,0.95902,0.97767,0.95994,0.19727,0.22837,0.78434,0.000633115,0.000633115,0.000633115
127,2502.05,0.32393,0.34029,0.86276,0.98075,0.95899,0.97767,0.9599,0.19724,0.22844,0.78427,0.000628101,0.000628101,0.000628101
128,2520.95,0.32443,0.3428,0.86357,0.98083,0.95889,0.97767,0.95986,0.19714,0.22849,0.78426,0.000623074,0.000623074,0.000623074
129,2539.71,0.32573,0.33959,0.86411,0.98113,0.95895,0.97765,0.95974,0.19708,0.22846,0.78423,0.000618034,0.000618034,0.000618034
130,2558.67,0.324,0.33721,0.86257,0.98047,0.9592,0.97759,0.95973,0.19692,0.2286,0.78414,0.000612981,0.000612981,0.000612981
131,2577.46,0.32244,0.33908,0.86219,0.98255,0.95814,0.9777,0.95953,0.19687,0.22838,0.78411,0.000607916,0.000607916,0.000607916
132,2596.2,0.32429,0.33831,0.86388,0.98353,0.9575,0.97769,0.95972,0.19681,0.22821,0.78404,0.00060284,0.00060284,0.00060284
133,2615.02,0.32024,0.33541,0.86118,0.98369,0.95695,0.9777,0.9598,0.19668,0.22818,0.78397,0.000597754,0.000597754,0.000597754
134,2633.71,0.32144,0.33991,0.86315,0.98382,0.9569,0.97771,0.95975,0.19668,0.22797,0.78392,0.000592657,0.000592657,0.000592657
135,2652.42,0.31754,0.33439,0.85931,0.98384,0.95748,0.97778,0.95989,0.19644,0.22782,0.78385,0.000587551,0.000587551,0.000587551
136,2671.06,0.32238,0.33804,0.86214,0.98387,0.95786,0.97778,0.96014,0.19624,0.22781,0.78378,0.000582435,0.000582435,0.000582435
137,2690.46,0.32039,0.33769,0.86348,0.98409,0.95789,0.97784,0.96001,0.19614,0.22759,0.78371,0.000577311,0.000577311,0.000577311
138,2709.59,0.31758,0.33388,0.86174,0.98381,0.95777,0.97789,0.96013,0.19596,0.22783,0.78369,0.000572179,0.000572179,0.000572179
139,2728.62,0.3207,0.33715,0.86183,0.98374,0.95782,0.97786,0.96027,0.19585,0.22783,0.7836,0.00056704,0.00056704,0.00056704
140,2747.73,0.31852,0.33097,0.86238,0.9834,0.95789,0.97783,0.96037,0.1956,0.22787,0.78354,0.000561894,0.000561894,0.000561894
141,2766.62,0.31704,0.33005,0.86151,0.98326,0.95812,0.97782,0.96039,0.19558,0.22773,0.78348,0.000556742,0.000556742,0.000556742
142,2788.3,0.31577,0.33111,0.85937,0.98322,0.95819,0.97781,0.96047,0.19538,0.22768,0.78343,0.000551584,0.000551584,0.000551584
143,2810.34,0.31744,0.33595,0.86144,0.9827,0.95852,0.97782,0.96044,0.19534,0.22751,0.78341,0.000546421,0.000546421,0.000546421
144,2832.18,0.31627,0.33162,0.86049,0.98272,0.95859,0.97778,0.96042,0.19519,0.22756,0.78338,0.000541253,0.000541253,0.000541253
145,2854.48,0.31665,0.32871,0.86138,0.98262,0.9587,0.97774,0.96051,0.19506,0.22736,0.7833,0.000536081,0.000536081,0.000536081
146,2875.9,0.31472,0.33109,0.85973,0.98257,0.95867,0.97779,0.96063,0.19495,0.22724,0.78325,0.000530906,0.000530906,0.000530906
147,2897.27,0.31459,0.3281,0.85958,0.98233,0.95878,0.97782,0.96059,0.19484,0.22737,0.78326,0.000525728,0.000525728,0.000525728
148,2918.94,0.3123,0.32424,0.86054,0.98242,0.95869,0.9778,0.9606,0.19477,0.22755,0.78326,0.000520548,0.000520548,0.000520548
149,2940.44,0.31376,0.32191,0.85929,0.9823,0.9588,0.97776,0.96067,0.19477,0.2279,0.78323,0.000515366,0.000515366,0.000515366
150,2961.81,0.3154,0.32732,0.85959,0.9824,0.95881,0.97778,0.96053,0.1946,0.22761,0.78314,0.000510184,0.000510184,0.000510184
151,2983.05,0.31363,0.32477,0.85879,0.98255,0.95874,0.97777,0.96071,0.19446,0.22771,0.78309,0.000505,0.000505,0.000505
152,3004.6,0.31155,0.32029,0.85851,0.98253,0.95882,0.97777,0.96059,0.19445,0.22759,0.78306,0.000499816,0.000499816,0.000499816
153,3026.38,0.30885,0.31812,0.85706,0.98285,0.9587,0.97776,0.96088,0.19431,0.22757,0.78302,0.000494634,0.000494634,0.000494634
154,3045.96,0.31402,0.32369,0.85929,0.98186,0.95904,0.97769,0.96073,0.19419,0.22776,0.78295,0.000489452,0.000489452,0.000489452
155,3064.8,0.31253,0.32477,0.85976,0.98188,0.95882,0.97769,0.9608,0.19404,0.22785,0.78295,0.000484272,0.000484272,0.000484272
156,3083.32,0.31068,0.31984,0.85939,0.98374,0.95727,0.97762,0.96057,0.19397,0.22798,0.78291,0.000479094,0.000479094,0.000479094
157,3101.92,0.31091,0.32068,0.8588,0.98366,0.95719,0.97762,0.96056,0.19388,0.22785,0.78288,0.000473919,0.000473919,0.000473919
158,3120.46,0.31097,0.31807,0.85893,0.98369,0.95727,0.97759,0.96081,0.1938,0.22793,0.78283,0.000468747,0.000468747,0.000468747
159,3138.95,0.31235,0.32066,0.8593,0.98373,0.95717,0.97758,0.96055,0.19388,0.22829,0.78284,0.000463579,0.000463579,0.000463579
160,3157.54,0.30963,0.32002,0.85829,0.9837,0.95688,0.97758,0.96059,0.19379,0.22801,0.78279,0.000458416,0.000458416,0.000458416
161,3176.08,0.30825,0.31512,0.8586,0.98216,0.95849,0.97765,0.96069,0.19368,0.22771,0.78278,0.000453258,0.000453258,0.000453258
162,3194.64,0.30991,0.31894,0.85789,0.98193,0.95842,0.97757,0.96076,0.19366,0.22783,0.78275,0.000448106,0.000448106,0.000448106
163,3213.14,0.30964,0.31721,0.85753,0.98053,0.95981,0.97758,0.96081,0.19362,0.22798,0.78271,0.00044296,0.00044296,0.00044296
164,3231.62,0.30829,0.31603,0.85798,0.98031,0.9607,0.97758,0.96069,0.19356,0.22802,0.78272,0.000437821,0.000437821,0.000437821
165,3250.2,0.3086,0.31784,0.85853,0.98053,0.96024,0.97762,0.9608,0.19346,0.22767,0.78267,0.000432689,0.000432689,0.000432689
166,3268.71,0.30945,0.31526,0.85972,0.9806,0.95979,0.97759,0.96089,0.19348,0.22767,0.78262,0.000427565,0.000427565,0.000427565
167,3287.26,0.30632,0.31757,0.85855,0.98059,0.95987,0.9776,0.96099,0.1934,0.22751,0.7826,0.000422449,0.000422449,0.000422449
168,3305.8,0.30413,0.31676,0.85791,0.981,0.95959,0.97756,0.96093,0.19336,0.22758,0.78259,0.000417343,0.000417343,0.000417343
169,3324.41,0.30558,0.31357,0.85823,0.98098,0.95969,0.97754,0.96099,0.19342,0.2275,0.78256,0.000412246,0.000412246,0.000412246
170,3342.9,0.30934,0.3184,0.85905,0.98131,0.95929,0.97751,0.96099,0.19336,0.22743,0.78252,0.00040716,0.00040716,0.00040716
171,3361.38,0.30735,0.31492,0.85939,0.98143,0.95938,0.97748,0.96088,0.19341,0.22751,0.78249,0.000402084,0.000402084,0.000402084
172,3379.97,0.30557,0.31472,0.85903,0.9815,0.95931,0.97748,0.96109,0.19337,0.22737,0.78245,0.000397019,0.000397019,0.000397019
173,3398.46,0.30721,0.31014,0.8581,0.98164,0.95927,0.97752,0.96105,0.19344,0.22741,0.78242,0.000391966,0.000391966,0.000391966
174,3417.08,0.30491,0.31329,0.85652,0.9815,0.95936,0.97749,0.96122,0.19346,0.22742,0.7824,0.000386926,0.000386926,0.000386926
175,3435.53,0.30455,0.30987,0.8564,0.9815,0.95925,0.9775,0.96105,0.19339,0.22726,0.78237,0.000381899,0.000381899,0.000381899
176,3454.02,0.30641,0.31238,0.85893,0.98156,0.95932,0.97752,0.96119,0.19331,0.22732,0.78237,0.000376885,0.000376885,0.000376885
177,3472.45,0.3058,0.31041,0.85744,0.98157,0.95931,0.9775,0.96104,0.19327,0.22743,0.78237,0.000371885,0.000371885,0.000371885
178,3491.06,0.30437,0.31231,0.85712,0.98148,0.95892,0.97749,0.96113,0.19325,0.22724,0.78237,0.000366899,0.000366899,0.000366899
179,3509.52,0.30324,0.30739,0.85611,0.98146,0.95899,0.97742,0.96109,0.19322,0.22726,0.78232,0.000361929,0.000361929,0.000361929
180,3528.18,0.30475,0.30817,0.85894,0.98154,0.95897,0.97739,0.96118,0.19321,0.22727,0.78231,0.000356975,0.000356975,0.000356975
181,3546.64,0.30262,0.30731,0.85698,0.98148,0.95905,0.97737,0.96116,0.19317,0.22734,0.7823,0.000352037,0.000352037,0.000352037
182,3565.14,0.29967,0.30499,0.85527,0.9817,0.95789,0.97752,0.96114,0.19319,0.22743,0.78227,0.000347115,0.000347115,0.000347115
183,3583.71,0.30376,0.30743,0.85601,0.98379,0.95565,0.97736,0.96101,0.19318,0.22746,0.78227,0.000342211,0.000342211,0.000342211
184,3602.26,0.30329,0.3045,0.85755,0.98387,0.95561,0.97736,0.96126,0.19313,0.22753,0.78223,0.000337325,0.000337325,0.000337325
