epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,12.0487,1.17968,3.13962,1.37236,0.01428,0.91667,0.55188,0.35972,0.84103,3.29629,1.16437,0.0237402,0.000740218,0.000740218
40,12.3805,1.14641,3.05913,1.28125,0.01473,1,0.64017,0.41431,0.84199,3.17852,1.1875,0.0217578,0.000757838,0.000757838
41,12.677,1.198,2.86939,1.30584,0.01475,1,0.68504,0.42839,0.86391,3.06322,1.20824,0.0197753,0.000775336,0.000775336
42,12.9831,1.21247,2.66847,1.3693,0.01476,1,0.68016,0.44096,0.95618,2.85077,1.28613,0.0177927,0.00079271,0.00079271
43,13.2947,1.11396,2.52416,1.35651,0.85015,0.62092,0.70695,0.46697,1.01157,2.57295,1.3618,0.01581,0.000809956,0.000809956
44,13.6098,1.17748,2.47639,1.34002,0.85736,0.53253,0.7338,0.49884,1.06079,2.26744,1.4271,0.0138271,0.000827072,0.000827072
45,13.9083,1.12868,2.23559,1.31627,0.73347,0.56193,0.7502,0.53415,1.08409,1.95882,1.48051,0.0118441,0.000844056,0.000844056
46,14.2336,1.28694,2.25804,1.47562,0.73307,0.5902,0.73736,0.54292,1.09102,1.74191,1.53063,0.0098609,0.000860904,0.000860904
47,14.5726,1.14848,2.02625,1.35557,0.8117,0.72785,0.74027,0.52689,1.16104,1.50645,1.56446,0.00787761,0.000877614,0.000877614
48,14.8987,1.21185,2.00729,1.39279,0.80902,0.7141,0.73776,0.52513,1.09942,1.47901,1.5161,0.00589418,0.000894183,0.000894183
49,15.2253,1.15103,1.87029,1.36044,0.68609,0.66667,0.71795,0.53219,1.09222,1.42836,1.4927,0.00391061,0.000910609,0.000910609
50,15.5513,1.20628,2.07318,1.32784,0.60904,0.73364,0.74052,0.54089,1.10862,1.37308,1.51189,0.00192689,0.000926888,0.000926888
51,15.8874,1.1669,1.91032,1.3281,0.60942,0.75943,0.78169,0.53362,1.13109,1.38343,1.50986,0.000933683,0.000933683,0.000933683
52,16.215,1.13186,1.73828,1.25708,0.5187,0.66667,0.70948,0.51688,1.15794,1.40568,1.55868,0.000931067,0.000931067,0.000931067
53,16.5401,1.20714,1.80436,1.30876,0.58904,0.65471,0.70187,0.47146,1.19783,1.38145,1.58009,0.000928405,0.000928405,0.000928405
54,16.8684,1.09537,1.62406,1.30327,0.60701,0.75,0.74968,0.50501,1.17103,1.36522,1.56939,0.000925697,0.000925697,0.000925697
55,17.188,1.09744,1.42301,1.22608,0.69304,0.76981,0.77751,0.54301,1.18175,1.3782,1.5645,0.000922942,0.000922942,0.000922942
56,17.5155,1.02554,1.60012,1.34961,0.6856,0.78295,0.77315,0.54109,1.11216,1.36037,1.53693,0.000920142,0.000920142,0.000920142
57,17.8411,1.14009,1.6586,1.3346,0.6201,0.77161,0.77586,0.52819,1.14757,1.38374,1.58016,0.000917296,0.000917296,0.000917296
58,18.1712,1.10518,1.50182,1.31681,0.71767,0.75,0.78629,0.52257,1.19619,1.31328,1.60963,0.000914405,0.000914405,0.000914405
59,18.5072,1.10622,1.52708,1.27204,0.71673,0.75,0.84395,0.55402,1.21134,1.28455,1.63051,0.000911469,0.000911469,0.000911469
60,18.8453,1.11035,1.54055,1.28007,0.78907,0.91794,0.9494,0.52711,1.20468,1.26202,1.63473,0.000908488,0.000908488,0.000908488
61,19.1927,1.103,1.43596,1.4084,0.97698,0.73466,0.94083,0.52994,1.25931,1.2047,1.67942,0.000905463,0.000905463,0.000905463
62,19.511,1.11469,1.46798,1.31401,0.76914,0.84974,0.94083,0.52329,1.28052,1.19095,1.68299,0.000902395,0.000902395,0.000902395
63,19.8241,1.11893,1.43417,1.25518,0.88239,0.96249,0.95929,0.55564,1.24352,1.19208,1.66345,0.000899282,0.000899282,0.000899282
64,20.1462,1.00317,1.50135,1.17784,0.91307,1,0.95929,0.58337,1.23278,1.18236,1.63527,0.000896127,0.000896127,0.000896127
65,20.4718,1.03319,1.34797,1.29662,0.9193,0.99917,0.97143,0.56786,1.25538,1.14153,1.63504,0.000892928,0.000892928,0.000892928
66,20.7894,0.99428,1.26514,1.22424,0.91739,0.91784,0.98357,0.58717,1.33531,1.09789,1.69905,0.000889687,0.000889687,0.000889687
67,21.1135,1.10048,1.37341,1.31267,0.97264,0.94474,0.995,0.61813,1.30406,1.04152,1.66356,0.000886404,0.000886404,0.000886404
68,21.4587,1.0258,1.35277,1.26491,0.92374,0.96832,0.995,0.61985,1.31219,1.0218,1.69479,0.000883079,0.000883079,0.000883079
69,21.7965,1.00192,1.25386,1.22228,0.87689,0.9909,0.98357,0.60132,1.34814,1.00204,1.72646,0.000879713,0.000879713,0.000879713
70,22.1148,1.01656,1.3452,1.26923,0.86394,1,0.98357,0.62503,1.27235,1.04581,1.67021,0.000876305,0.000876305,0.000876305
71,22.4456,1.00431,1.19581,1.24151,0.94399,1,0.995,0.63851,1.24943,1.0231,1.65483,0.000872857,0.000872857,0.000872857
72,22.7748,0.96264,1.20697,1.25247,0.9446,1,0.995,0.64011,1.21929,0.95083,1.63313,0.000869368,0.000869368,0.000869368
73,23.0929,0.89674,1.23363,1.19234,0.98473,0.90663,0.91626,0.66634,1.18141,0.98402,1.5832,0.000865839,0.000865839,0.000865839
74,23.4264,0.9392,1.17641,1.14582,0.97161,0.91667,0.91516,0.65215,1.21314,0.90653,1.60267,0.000862271,0.000862271,0.000862271
75,23.7726,0.89753,1.2002,1.13567,0.93819,0.91667,0.91517,0.66664,1.16397,0.8772,1.55256,0.000858664,0.000858664,0.000858664
76,24.0968,1.02442,1.2836,1.23633,0.94316,0.91667,0.91517,0.65256,1.11975,0.87698,1.52359,0.000855018,0.000855018,0.000855018
77,24.4364,1.02657,1.24405,1.22904,0.95627,0.91667,0.91517,0.61089,1.12728,0.90766,1.53517,0.000851333,0.000851333,0.000851333
78,24.764,0.87801,1.13469,1.17333,0.9476,0.91667,0.91517,0.61875,1.10891,0.88911,1.5234,0.000847611,0.000847611,0.000847611
79,25.0902,1.05029,1.17618,1.31099,0.94328,0.91667,0.91516,0.60493,1.1595,0.90764,1.55367,0.000843851,0.000843851,0.000843851
80,25.4043,0.99567,1.22021,1.17043,0.99061,1,0.995,0.60889,1.15281,0.899,1.54152,0.000840054,0.000840054,0.000840054
81,25.7389,0.89311,1.12385,1.16714,0.98794,1,0.995,0.65154,1.12075,0.89102,1.47672,0.00083622,0.00083622,0.00083622
82,26.0811,0.94706,1.34646,1.18317,0.88048,0.91667,0.91516,0.63294,1.1561,0.94223,1.49002,0.000832349,0.000832349,0.000832349
83,26.4122,0.83591,1.09485,1.1166,0.8687,0.91667,0.91517,0.59709,1.2085,0.91798,1.5285,0.000828443,0.000828443,0.000828443
84,26.7317,0.91293,1.03953,1.1347,0.87899,0.91667,0.91516,0.65357,1.13642,0.89978,1.4943,0.000824502,0.000824502,0.000824502
85,27.0564,1.01628,1.23144,1.23677,0.94886,1,0.995,0.67055,1.1123,0.90262,1.48485,0.000820525,0.000820525,0.000820525
86,27.3823,0.92129,1.19606,1.1826,0.94808,0.99881,0.995,0.66417,1.11733,0.88679,1.47527,0.000816514,0.000816514,0.000816514
87,27.7299,0.83803,1.08754,1.05808,0.9368,1,0.995,0.60353,1.10788,0.89581,1.47916,0.000812468,0.000812468,0.000812468
88,28.0585,0.86364,1.1195,1.17777,0.95192,1,0.995,0.5905,1.11044,0.87938,1.48474,0.000808389,0.000808389,0.000808389
89,28.3802,0.86032,1.22219,1.19764,0.96593,1,0.995,0.60265,1.19534,0.92058,1.55169,0.000804277,0.000804277,0.000804277
90,28.6999,0.88005,1.14388,1.19982,0.97646,1,0.995,0.5853,1.23545,1.02441,1.60414,0.000800131,0.000800131,0.000800131
91,29.0232,0.99933,1.12957,1.17272,0.98183,1,0.995,0.57139,1.2425,0.98943,1.6054,0.000795954,0.000795954,0.000795954
92,29.3488,0.78369,1.1494,1.14007,0.9705,1,0.995,0.61578,1.17901,0.88622,1.52001,0.000791744,0.000791744,0.000791744
93,29.6774,0.88454,1.26353,1.18441,0.94315,1,0.995,0.63964,1.15029,0.86317,1.4915,0.000787503,0.000787503,0.000787503
94,29.9977,0.87374,1.08579,1.10052,0.92032,1,0.995,0.58364,1.20079,0.88922,1.55001,0.000783231,0.000783231,0.000783231
95,30.3267,0.88055,1.06979,1.11394,0.9265,1,0.995,0.61554,1.2505,0.86958,1.55997,0.000778929,0.000778929,0.000778929
96,30.6601,0.861,1.03801,1.1762,0.95953,1,0.995,0.59559,1.29344,0.8709,1.62879,0.000774596,0.000774596,0.000774596
97,31.0093,0.92098,1.17725,1.18496,0.95192,1,0.995,0.59435,1.28958,0.85435,1.62918,0.000770234,0.000770234,0.000770234
98,31.3799,0.8733,1.12584,1.1762,0.93432,1,0.995,0.58124,1.26267,0.85232,1.5643,0.000765843,0.000765843,0.000765843
99,31.7371,0.85389,1.08657,1.13038,0.9271,1,0.995,0.59092,1.34793,0.87661,1.67316,0.000761423,0.000761423,0.000761423
100,32.1057,0.84019,1.11676,1.19648,0.9646,1,0.995,0.5938,1.34537,0.84487,1.67552,0.000756976,0.000756976,0.000756976
101,32.4595,0.82876,1.06929,1.15009,0.97756,1,0.995,0.57252,1.37539,0.85033,1.68817,0.0007525,0.0007525,0.0007525
102,32.8061,0.86973,1.02201,1.16297,0.98984,1,0.995,0.57628,1.36448,0.8348,1.66347,0.000747997,0.000747997,0.000747997
103,33.1497,0.88408,1.07366,1.27958,0.98703,0.99788,0.995,0.58116,1.41154,0.90855,1.70479,0.000743468,0.000743468,0.000743468
104,33.4973,0.82879,1.04677,1.15308,0.9876,0.99768,0.995,0.54855,1.53597,0.93055,1.84701,0.000738913,0.000738913,0.000738913
105,33.8494,0.87472,1.03055,1.16623,0.98632,0.99672,0.995,0.57241,1.41538,0.94087,1.69495,0.000734332,0.000734332,0.000734332
106,34.1825,0.894,1.16723,1.21696,0.90534,0.91573,0.87394,0.59781,1.31536,0.88066,1.60865,0.000729725,0.000729725,0.000729725
107,34.5371,0.96461,1.03371,1.15844,0.97821,0.99501,0.995,0.65138,1.25879,0.82194,1.60494,0.000725094,0.000725094,0.000725094
108,34.8989,0.93927,1.16409,1.18455,0.98058,0.99446,0.995,0.62578,1.2264,0.824,1.56661,0.000720439,0.000720439,0.000720439
109,35.2462,0.88436,1.03753,1.19192,0.99018,0.99458,0.995,0.62856,1.24389,0.84836,1.5786,0.000715761,0.000715761,0.000715761
110,35.5991,0.88147,0.99897,1.14467,0.99335,0.99638,0.995,0.61403,1.23059,0.85274,1.58127,0.000711059,0.000711059,0.000711059
111,35.9497,0.80406,0.97036,1.14263,0.99425,0.99747,0.995,0.64591,1.19441,0.82846,1.54021,0.000706335,0.000706335,0.000706335
112,36.2772,0.75496,0.98493,1.06458,0.99085,1,0.995,0.66957,1.18391,0.80915,1.52078,0.000701588,0.000701588,0.000701588
113,36.6013,0.82887,1.02191,1.1017,0.99222,1,0.995,0.64135,1.20131,0.79616,1.5307,0.00069682,0.00069682,0.00069682
114,36.9414,0.88321,1.01857,1.14673,0.98241,1,0.995,0.64869,1.18163,0.79564,1.52155,0.000692031,0.000692031,0.000692031
115,37.2961,0.84291,0.93361,1.09696,0.97673,1,0.995,0.67041,1.17209,0.76172,1.53214,0.000687222,0.000687222,0.000687222
116,37.6359,0.76466,1.05487,1.08578,0.96751,1,0.995,0.7052,1.16625,0.76325,1.51477,0.000682392,0.000682392,0.000682392
117,37.9855,0.79431,1.10027,1.19044,0.94744,1,0.995,0.67628,1.17714,0.76818,1.51102,0.000677543,0.000677543,0.000677543
118,38.3421,0.77932,1.0321,1.07523,0.934,1,0.995,0.66518,1.19479,0.75217,1.53227,0.000672675,0.000672675,0.000672675
119,38.6897,0.85096,1.0504,1.13226,0.94457,1,0.995,0.69372,1.15505,0.72297,1.50212,0.000667789,0.000667789,0.000667789
120,39.0399,0.85133,0.9679,1.21041,0.9362,1,0.995,0.67893,1.17948,0.75981,1.51251,0.000662885,0.000662885,0.000662885
121,39.4018,0.80735,1.05911,1.18013,0.94185,1,0.995,0.66219,1.21367,0.758,1.52013,0.000657963,0.000657963,0.000657963
122,39.753,0.86835,1.07511,1.14832,0.94106,1,0.995,0.64994,1.21464,0.74917,1.52114,0.000653025,0.000653025,0.000653025
123,40.1196,0.70067,0.96751,1.02114,0.93975,1,0.995,0.65108,1.28825,0.7571,1.60717,0.000648071,0.000648071,0.000648071
124,40.5068,0.72525,0.93163,1.13342,0.94747,1,0.995,0.64198,1.26128,0.743,1.5757,0.000643101,0.000643101,0.000643101
125,40.8303,0.8151,0.98957,1.13861,0.9564,1,0.995,0.65449,1.23049,0.72972,1.52236,0.000638115,0.000638115,0.000638115
126,41.1481,0.82218,0.97613,1.108,0.96101,1,0.995,0.67738,1.16452,0.72066,1.43662,0.000633115,0.000633115,0.000633115
127,41.5163,0.84353,0.97817,1.09984,0.96361,1,0.995,0.69133,1.14718,0.71088,1.42295,0.000628101,0.000628101,0.000628101
128,41.8282,0.8367,0.91384,1.11535,0.97463,1,0.995,0.70583,1.08297,0.68837,1.41291,0.000623074,0.000623074,0.000623074
129,42.1408,0.83298,1.02483,1.16713,0.9821,1,0.995,0.69756,1.11822,0.70983,1.44332,0.000618034,0.000618034,0.000618034
130,42.4659,0.8377,0.96683,1.10607,0.98495,1,0.995,0.6662,1.11602,0.70872,1.43661,0.000612981,0.000612981,0.000612981
131,42.791,0.8418,0.93822,1.10381,0.98229,1,0.995,0.63506,1.19683,0.7304,1.49461,0.000607916,0.000607916,0.000607916
132,43.1042,0.82649,0.90409,1.09592,0.98898,1,0.995,0.64558,1.19989,0.73655,1.48279,0.00060284,0.00060284,0.00060284
133,43.4458,0.95923,0.93891,1.2971,0.99089,1,0.995,0.635,1.17366,0.73761,1.47884,0.000597754,0.000597754,0.000597754
134,43.7724,0.76022,0.96692,1.08371,0.98734,1,0.995,0.64219,1.1666,0.74745,1.50363,0.000592657,0.000592657,0.000592657
135,44.1123,0.7386,0.90486,1.06632,0.97784,1,0.995,0.63392,1.15514,0.7532,1.47882,0.000587551,0.000587551,0.000587551
136,44.4549,0.77363,0.93117,1.0443,0.97569,1,0.995,0.63559,1.23374,0.80177,1.54909,0.000582435,0.000582435,0.000582435
137,44.7908,0.78631,0.95471,1.10155,0.97831,1,0.995,0.64713,1.18241,0.78283,1.49121,0.000577311,0.000577311,0.000577311
138,45.1191,0.78286,0.91233,1.01838,0.97846,1,0.995,0.66089,1.1623,0.75544,1.47573,0.000572179,0.000572179,0.000572179
139,45.4387,0.79096,0.89029,1.1286,0.98279,1,0.995,0.66229,1.23882,0.76883,1.54003,0.00056704,0.00056704,0.00056704
140,45.7633,0.8439,0.94403,1.08068,0.97955,1,0.995,0.66278,1.16065,0.77336,1.48682,0.000561894,0.000561894,0.000561894
141,46.0931,0.85932,0.9267,1.15842,0.97724,1,0.995,0.68599,1.14955,0.77331,1.43683,0.000556742,0.000556742,0.000556742
142,46.4638,0.72697,0.94565,1.07557,0.97099,1,0.995,0.66021,1.24313,0.8064,1.4739,0.000551584,0.000551584,0.000551584
143,46.7984,0.78316,0.85138,1.07437,0.97068,1,0.995,0.68029,1.22028,0.80884,1.44768,0.000546421,0.000546421,0.000546421
144,47.1447,0.84805,0.90811,1.13073,0.96718,1,0.995,0.6642,1.21276,0.79976,1.43873,0.000541253,0.000541253,0.000541253
145,47.4878,0.81678,0.95155,1.07782,0.97183,1,0.995,0.67913,1.15983,0.78188,1.4356,0.000536081,0.000536081,0.000536081
146,47.8299,0.75178,0.89843,1.00753,0.97145,1,0.995,0.66386,1.14821,0.78086,1.45905,0.000530906,0.000530906,0.000530906
147,48.1575,0.76311,0.91624,1.04725,0.96485,1,0.995,0.62149,1.2054,0.78912,1.49318,0.000525728,0.000525728,0.000525728
148,48.5017,0.72527,0.86038,1.10371,0.95878,1,0.995,0.6013,1.30866,0.81395,1.5711,0.000520548,0.000520548,0.000520548
149,48.8297,0.86295,0.87719,1.14322,0.96301,1,0.995,0.59574,1.29948,0.83442,1.57843,0.000515366,0.000515366,0.000515366
150,49.1548,0.72734,0.91239,1.06521,0.96047,1,0.995,0.62871,1.23476,0.8001,1.52552,0.000510184,0.000510184,0.000510184
151,49.4724,0.75079,0.84135,1.09923,0.95938,1,0.995,0.63169,1.19414,0.77231,1.48853,0.000505,0.000505,0.000505
152,49.8094,0.96011,0.95428,1.26085,0.9574,1,0.995,0.61502,1.2195,0.77562,1.49415,0.000499816,0.000499816,0.000499816
153,50.1425,0.85459,0.96021,1.15759,0.9488,1,0.995,0.61094,1.24905,0.76936,1.47939,0.000494634,0.000494634,0.000494634
154,50.4636,0.63319,0.85633,1.03727,0.94511,1,0.995,0.64146,1.22377,0.75714,1.44788,0.000489452,0.000489452,0.000489452
155,50.7857,0.73917,0.77646,1.05719,0.94142,1,0.995,0.67737,1.16035,0.74373,1.40986,0.000484272,0.000484272,0.000484272
156,51.1023,0.73693,0.87708,1.06381,0.94533,1,0.995,0.67874,1.11829,0.72993,1.38883,0.000479094,0.000479094,0.000479094
157,51.419,0.81095,0.90669,1.13806,0.95063,1,0.995,0.6758,1.11857,0.73354,1.395,0.000473919,0.000473919,0.000473919
158,51.7286,0.76612,0.89681,1.12145,0.94661,1,0.995,0.68506,1.10921,0.748,1.35864,0.000468747,0.000468747,0.000468747
159,52.0562,0.67935,0.84738,1.09229,0.9521,1,0.995,0.69134,1.08515,0.73211,1.34654,0.000463579,0.000463579,0.000463579
160,52.3755,0.73182,0.91151,1.12166,0.95566,1,0.995,0.6879,1.08764,0.71891,1.35786,0.000458416,0.000458416,0.000458416
161,52.6953,0.82128,0.95828,1.17276,0.95675,1,0.995,0.66409,1.10269,0.70697,1.36204,0.000453258,0.000453258,0.000453258
162,53.0401,0.74166,0.91765,1.12152,0.96258,1,0.995,0.65125,1.13265,0.69621,1.40543,0.000448106,0.000448106,0.000448106
163,53.3847,0.71423,0.83604,1.11008,0.96463,1,0.995,0.66125,1.15031,0.69424,1.41489,0.00044296,0.00044296,0.00044296
164,53.7268,0.77157,0.89423,1.08297,0.96848,1,0.995,0.65552,1.17986,0.69961,1.43939,0.000437821,0.000437821,0.000437821
165,54.0449,0.75208,0.84565,1.08705,0.97823,1,0.995,0.63849,1.20362,0.70395,1.47054,0.000432689,0.000432689,0.000432689
166,54.363,0.69834,0.84545,1.00187,0.98324,1,0.995,0.65341,1.2018,0.70495,1.47711,0.000427565,0.000427565,0.000427565
167,54.6866,0.80081,0.9068,1.12015,0.9836,1,0.995,0.64113,1.20007,0.70293,1.47171,0.000422449,0.000422449,0.000422449
168,54.9997,0.77538,0.86481,1.0876,0.98526,1,0.995,0.65757,1.19197,0.69779,1.47747,0.000417343,0.000417343,0.000417343
169,55.3203,0.65041,0.82582,1.00538,0.98415,1,0.995,0.63567,1.20641,0.68498,1.49673,0.000412246,0.000412246,0.000412246
170,55.6377,0.7985,0.81801,1.12627,0.98566,1,0.995,0.65076,1.20095,0.68505,1.48333,0.00040716,0.00040716,0.00040716
171,55.9703,0.70057,0.86224,1.10478,0.98475,1,0.995,0.67207,1.15273,0.6642,1.44565,0.000402084,0.000402084,0.000402084
172,56.3144,0.71282,0.82794,1.02946,0.98056,1,0.995,0.67486,1.15394,0.68506,1.43463,0.000397019,0.000397019,0.000397019
173,56.6541,0.71414,0.89898,1.07629,0.97539,1,0.995,0.66184,1.12175,0.69381,1.41296,0.000391966,0.000391966,0.000391966
174,56.9982,0.66657,0.83144,1.0571,0.97036,1,0.995,0.66264,1.16077,0.73111,1.42973,0.000386926,0.000386926,0.000386926
175,57.339,0.64207,0.82555,1.01854,0.96564,1,0.995,0.67409,1.19333,0.74596,1.45641,0.000381899,0.000381899,0.000381899
176,57.6671,0.65352,0.78392,1.02019,0.96023,1,0.995,0.67069,1.17206,0.75866,1.4378,0.000376885,0.000376885,0.000376885
177,57.9689,0.71837,0.81007,1.02707,0.95505,1,0.995,0.67776,1.17961,0.76352,1.45312,0.000371885,0.000371885,0.000371885
178,58.269,0.70717,0.82161,1.09135,0.95556,1,0.995,0.68486,1.13457,0.74842,1.41528,0.000366899,0.000366899,0.000366899
