epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,1183.46,1.29556,2.11247,1.26607,0.87057,0.28954,0.2975,0.2815,1.15813,1.8194,1.19657,0.0075745,0.0075745,0.0075745
51,1206.02,1.29092,2.10818,1.2631,0.87777,0.28897,0.29885,0.28234,1.16672,1.82645,1.1996,0.007525,0.007525,0.007525
52,1228.92,1.30389,2.13849,1.27089,0.88659,0.28836,0.29743,0.28154,1.1715,1.85686,1.19559,0.0074755,0.0074755,0.0074755
53,1251.92,1.28352,2.10548,1.26522,0.8828,0.29006,0.29807,0.28208,1.15612,1.83269,1.19513,0.007426,0.007426,0.007426
54,1274.92,1.29127,2.10952,1.26208,0.91047,0.28377,0.2985,0.28266,1.14977,1.8211,1.18288,0.0073765,0.0073765,0.0073765
55,1298.15,1.28913,2.1082,1.26442,0.88916,0.28571,0.29724,0.28124,1.16126,1.80715,1.18919,0.007327,0.007327,0.007327
56,1321.02,1.29441,2.11944,1.26791,0.87242,0.29001,0.29872,0.28212,1.16429,1.84321,1.19038,0.0072775,0.0072775,0.0072775
57,1343.74,1.2901,2.1062,1.26248,0.86935,0.28979,0.29897,0.2828,1.15602,1.80724,1.18923,0.007228,0.007228,0.007228
58,1366.71,1.28934,2.12024,1.26889,0.86645,0.28978,0.2991,0.28405,1.14924,1.83316,1.19097,0.0071785,0.0071785,0.0071785
59,1389.47,1.28011,2.08543,1.25488,0.87778,0.28975,0.29946,0.2838,1.15639,1.82304,1.18922,0.007129,0.007129,0.007129
60,1412.51,1.28918,2.10422,1.2554,0.87878,0.28975,0.29918,0.28428,1.15507,1.82919,1.19135,0.0070795,0.0070795,0.0070795
61,1435.3,1.27316,2.09603,1.25816,0.88767,0.28842,0.2977,0.28275,1.15179,1.80265,1.18171,0.00703,0.00703,0.00703
62,1458.08,1.27812,2.08599,1.25877,0.88208,0.28875,0.29755,0.28266,1.15428,1.79734,1.18535,0.0069805,0.0069805,0.0069805
63,1480.79,1.27073,2.0932,1.25232,0.8978,0.28785,0.29785,0.28379,1.13984,1.79158,1.18005,0.006931,0.006931,0.006931
64,1503.69,1.282,2.09316,1.26272,0.87109,0.29042,0.29739,0.28311,1.14923,1.82142,1.18934,0.0068815,0.0068815,0.0068815
65,1526.57,1.27599,2.08945,1.25759,0.89582,0.28687,0.29812,0.28464,1.14713,1.81425,1.18959,0.006832,0.006832,0.006832
66,1549.5,1.27706,2.08653,1.25538,0.88554,0.28978,0.29869,0.28432,1.16742,1.79462,1.19108,0.0067825,0.0067825,0.0067825
67,1572.5,1.27557,2.08408,1.25873,0.88115,0.29031,0.29963,0.28399,1.15342,1.80658,1.19039,0.006733,0.006733,0.006733
68,1595.75,1.26497,2.07728,1.25846,0.88302,0.28942,0.2989,0.28408,1.15902,1.80298,1.19836,0.0066835,0.0066835,0.0066835
69,1619.05,1.27327,2.09631,1.26065,0.8799,0.28931,0.29806,0.28348,1.16034,1.76787,1.1872,0.006634,0.006634,0.006634
70,1642.04,1.26802,2.08036,1.25391,0.88741,0.28873,0.29726,0.28373,1.13364,1.78474,1.1819,0.0065845,0.0065845,0.0065845
71,1665.33,1.26737,2.08555,1.25456,0.89789,0.28942,0.29882,0.28497,1.14458,1.78057,1.18251,0.006535,0.006535,0.006535
72,1688.31,1.27065,2.0895,1.25849,0.90421,0.28696,0.29921,0.28541,1.13264,1.79006,1.18423,0.0064855,0.0064855,0.0064855
73,1711.25,1.274,2.08627,1.25976,0.88039,0.28985,0.29954,0.28497,1.13666,1.80219,1.18654,0.006436,0.006436,0.006436
74,1734.41,1.27545,2.09254,1.26193,0.8969,0.28745,0.29987,0.28558,1.12782,1.80939,1.18496,0.0063865,0.0063865,0.0063865
75,1757.47,1.27174,2.08654,1.26024,0.88879,0.28966,0.29834,0.28409,1.12123,1.78578,1.18067,0.006337,0.006337,0.006337
76,1780.4,1.26719,2.07874,1.25422,0.90206,0.2891,0.29909,0.28491,1.11984,1.77005,1.17972,0.0062875,0.0062875,0.0062875
77,1803.59,1.25787,2.07789,1.25203,0.89281,0.28809,0.29936,0.28577,1.12513,1.77376,1.1794,0.006238,0.006238,0.006238
78,1826.55,1.25421,2.06986,1.24702,0.88761,0.28808,0.30013,0.2867,1.12672,1.78411,1.18027,0.0061885,0.0061885,0.0061885
79,1849.5,1.26695,2.08138,1.25909,0.87603,0.2884,0.30084,0.28705,1.12227,1.79498,1.18143,0.006139,0.006139,0.006139
80,1872.59,1.24846,2.06224,1.2492,0.88671,0.28836,0.29909,0.28553,1.12432,1.79231,1.18229,0.0060895,0.0060895,0.0060895
81,1895.54,1.26247,2.08417,1.25823,0.89277,0.28679,0.29834,0.28503,1.13566,1.79511,1.18042,0.00604,0.00604,0.00604
82,1918.53,1.26103,2.08829,1.25816,0.87973,0.28946,0.29945,0.28536,1.12816,1.78406,1.18039,0.0059905,0.0059905,0.0059905
83,1941.73,1.25383,2.07306,1.25006,0.88847,0.29034,0.30014,0.28637,1.1238,1.79202,1.1813,0.005941,0.005941,0.005941
84,1964.8,1.24371,2.04305,1.24195,0.90395,0.28776,0.30023,0.28663,1.1241,1.77809,1.17644,0.0058915,0.0058915,0.0058915
85,1988.23,1.23708,2.03798,1.24287,0.90308,0.28772,0.2994,0.2867,1.13501,1.79683,1.18578,0.005842,0.005842,0.005842
86,2011.34,1.25226,2.05554,1.24823,0.91281,0.28676,0.29977,0.28651,1.14176,1.79296,1.18456,0.0057925,0.0057925,0.0057925
87,2034.41,1.24484,2.05775,1.24411,0.90883,0.28738,0.30017,0.28657,1.13726,1.80103,1.18315,0.005743,0.005743,0.005743
88,2057.58,1.25123,2.0689,1.24601,0.8975,0.28835,0.30021,0.28664,1.12978,1.80229,1.18277,0.0056935,0.0056935,0.0056935
89,2080.61,1.24427,2.05538,1.24974,0.90388,0.28813,0.30035,0.28733,1.12448,1.80974,1.18511,0.005644,0.005644,0.005644
90,2104.36,1.25209,2.06842,1.24618,0.90418,0.28742,0.30096,0.28782,1.12822,1.80878,1.18583,0.0055945,0.0055945,0.0055945
91,2128.59,1.24307,2.05323,1.24399,0.90695,0.28808,0.30091,0.28753,1.12364,1.8077,1.18572,0.005545,0.005545,0.005545
92,2151.9,1.24638,2.06521,1.24645,0.91628,0.28773,0.30152,0.28804,1.11985,1.7981,1.18474,0.0054955,0.0054955,0.0054955
93,2175.19,1.23896,2.04655,1.24304,0.91841,0.28762,0.30093,0.28767,1.12115,1.7999,1.18709,0.005446,0.005446,0.005446
94,2198.37,1.24471,2.06755,1.24615,0.89673,0.28975,0.3006,0.28768,1.1181,1.80119,1.18844,0.0053965,0.0053965,0.0053965
95,2221.36,1.24322,2.06221,1.24725,0.89933,0.28975,0.30088,0.2881,1.11757,1.80086,1.18695,0.005347,0.005347,0.005347
96,2244.35,1.24412,2.06151,1.24557,0.89618,0.29042,0.30081,0.28779,1.11774,1.79849,1.18506,0.0052975,0.0052975,0.0052975
97,2267.36,1.24843,2.06884,1.24797,0.8893,0.28875,0.2999,0.2872,1.11903,1.80176,1.1841,0.005248,0.005248,0.005248
98,2290.39,1.24256,2.05399,1.24628,0.91474,0.2872,0.2999,0.28724,1.11613,1.79519,1.18228,0.0051985,0.0051985,0.0051985
99,2313.48,1.2445,2.07583,1.25011,0.90933,0.28775,0.29947,0.28726,1.11502,1.79237,1.18149,0.005149,0.005149,0.005149
100,2336.49,1.23903,2.0445,1.24043,0.91306,0.28742,0.29931,0.28759,1.11535,1.79029,1.18103,0.0050995,0.0050995,0.0050995
101,2359.37,1.23928,2.05484,1.24202,0.9103,0.28708,0.30001,0.28762,1.1173,1.79027,1.18038,0.00505,0.00505,0.00505
102,2382.45,1.22394,2.03014,1.23478,0.89959,0.28845,0.30022,0.28778,1.11792,1.78185,1.17916,0.0050005,0.0050005,0.0050005
103,2405.58,1.23283,2.03829,1.24349,0.89555,0.28909,0.30048,0.28764,1.12251,1.77796,1.1795,0.004951,0.004951,0.004951
104,2428.54,1.23502,2.04493,1.24144,0.89716,0.28908,0.29992,0.28732,1.12115,1.77236,1.17768,0.0049015,0.0049015,0.0049015
105,2451.51,1.24311,2.06376,1.2458,0.89665,0.28925,0.29951,0.28733,1.11853,1.77479,1.17727,0.004852,0.004852,0.004852
106,2474.66,1.24103,2.0608,1.24334,0.8997,0.28808,0.29945,0.28729,1.11879,1.77923,1.17767,0.0048025,0.0048025,0.0048025
107,2497.73,1.24356,2.05737,1.24186,0.9018,0.28822,0.29939,0.28702,1.12049,1.78302,1.17773,0.004753,0.004753,0.004753
108,2520.71,1.23031,2.03681,1.24043,0.90287,0.28864,0.2999,0.28738,1.12157,1.78695,1.17753,0.0047035,0.0047035,0.0047035
109,2543.78,1.23291,2.04387,1.24019,0.89951,0.28875,0.29997,0.28729,1.1215,1.78989,1.17902,0.004654,0.004654,0.004654
110,2566.72,1.22547,2.0261,1.23461,0.90148,0.28842,0.29971,0.28749,1.11961,1.78745,1.17861,0.0046045,0.0046045,0.0046045
111,2589.88,1.22813,2.0427,1.23954,0.89881,0.28908,0.29976,0.2874,1.11972,1.78807,1.17898,0.004555,0.004555,0.004555
112,2613.13,1.22029,2.03687,1.23805,0.90134,0.28885,0.29983,0.28739,1.11919,1.78909,1.17943,0.0045055,0.0045055,0.0045055
113,2635.97,1.22342,2.02717,1.23886,0.90151,0.28882,0.29998,0.28752,1.1184,1.79138,1.18048,0.004456,0.004456,0.004456
114,2658.85,1.23442,2.05407,1.24104,0.90098,0.28809,0.29999,0.28753,1.11674,1.79302,1.18047,0.0044065,0.0044065,0.0044065
115,2681.96,1.23101,2.0551,1.24314,0.90277,0.28846,0.30026,0.28774,1.11406,1.79242,1.18107,0.004357,0.004357,0.004357
116,2704.9,1.21028,2.00459,1.22899,0.90887,0.28809,0.30007,0.28763,1.11444,1.79164,1.18105,0.0043075,0.0043075,0.0043075
117,2727.76,1.20062,2.01042,1.23076,0.91076,0.28809,0.29996,0.2875,1.1135,1.78959,1.18074,0.004258,0.004258,0.004258
118,2750.84,1.21656,2.03568,1.2385,0.90986,0.28809,0.29972,0.28717,1.11384,1.78936,1.1815,0.0042085,0.0042085,0.0042085
119,2773.76,1.21543,2.03625,1.23547,0.91089,0.28806,0.3001,0.28757,1.11375,1.78806,1.18158,0.004159,0.004159,0.004159
120,2796.69,1.2188,2.03041,1.23792,0.90935,0.28809,0.30019,0.28785,1.11422,1.7891,1.18215,0.0041095,0.0041095,0.0041095
121,2820.03,1.19706,2.00386,1.22864,0.90629,0.28809,0.30037,0.28793,1.11521,1.78971,1.18264,0.00406,0.00406,0.00406
122,2843.05,1.20743,2.02371,1.23254,0.90549,0.28809,0.30043,0.28801,1.11436,1.78936,1.18211,0.0040105,0.0040105,0.0040105
